,Season,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
107,2019,Reggie Jackson,PG,28.0,DET,4.0,4.0,27.0,7.0,16.3,0.431,2.3,5.3,0.429,4.8,11.0,0.432,0.5,1.5,1.8,0.857,1.3,2.0,3.3,7.0,0.8,0.0,1.3,3.0,17.8
108,2019,Jonas Jerebko,PF,31.0,GSW,16.0,0.0,7.6,0.8,2.6,0.286,0.3,1.2,0.263,0.4,1.4,0.304,0.345,0.3,0.4,0.833,0.9,1.2,2.1,0.8,0.1,0.1,0.1,0.6,2.1
109,2019,Amir Johnson,C,31.0,PHI,4.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.8,0.5,1.3,0.5,0.3,0.0,0.3,0.8,2.0
110,2019,Nikola Jokić,C,23.0,DEN,14.0,14.0,39.8,9.4,18.6,0.506,1.6,4.0,0.393,7.9,14.6,0.537,0.548,4.7,5.6,0.846,3.9,9.1,13.0,8.4,1.1,0.9,2.6,3.9,25.1
111,2019,Damian Jones,C,23.0,GSW,4.0,1.0,2.0,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.3,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.3,0.8,0.8
112,2019,Cory Joseph,PG,27.0,IND,4.0,0.0,21.3,3.0,6.0,0.5,1.0,2.3,0.444,2.0,3.8,0.533,0.583,0.5,0.5,1.0,0.3,1.5,1.8,1.0,0.8,0.0,0.0,1.8,7.5
113,2019,Luke Kennard,SG,22.0,DET,4.0,2.0,33.3,5.8,11.8,0.489,2.3,3.8,0.6,3.5,8.0,0.438,0.585,1.3,1.5,0.833,0.0,4.0,4.0,1.8,0.8,0.3,0.8,1.5,15.0
114,2019,Furkan Korkmaz,SG,21.0,PHI,4.0,0.0,9.0,1.5,4.5,0.333,0.8,2.0,0.375,0.8,2.5,0.3,0.417,1.0,1.3,0.8,0.0,1.5,1.5,1.3,0.0,0.3,0.3,1.3,4.8
115,2019,Kyle Korver,SG,37.0,UTA,4.0,0.0,7.5,0.8,2.0,0.375,0.5,1.5,0.333,0.3,0.5,0.5,0.5,0.5,0.8,0.667,0.3,1.0,1.3,0.0,0.0,0.0,0.3,1.5,2.5
116,2019,Rodions Kurucs,SF,20.0,BRK,4.0,3.0,17.0,2.0,5.0,0.4,0.5,2.0,0.25,1.5,3.0,0.5,0.45,1.8,2.3,0.778,1.5,3.5,5.0,0.8,0.5,0.0,0.5,2.5,6.3
117,2019,Skal Labissière,PF,22.0,POR,3.0,0.0,3.7,0.3,1.3,0.25,0.0,0.7,0.0,0.3,0.7,0.5,0.25,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7
118,2019,Jake Layman,SF,24.0,POR,6.0,0.0,3.3,0.2,1.2,0.143,0.0,0.8,0.0,0.2,0.3,0.5,0.143,0.5,0.7,0.75,0.2,0.5,0.7,0.0,0.0,0.0,0.0,0.5,0.8
119,2019,T.J. Leaf,PF,21.0,IND,1.0,0.0,10.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
120,2019,Kawhi Leonard,SF,27.0,TOR,24.0,24.0,39.1,10.1,20.7,0.49,2.3,6.0,0.379,7.8,14.6,0.536,0.545,8.0,9.0,0.884,2.3,6.8,9.1,3.9,1.7,0.7,3.1,2.3,30.5
121,2019,Meyers Leonard,C,26.0,POR,11.0,2.0,15.5,3.1,5.9,0.523,1.3,3.0,0.424,1.8,2.9,0.625,0.631,0.3,0.8,0.333,0.5,3.1,3.6,1.1,0.3,0.1,0.4,2.5,7.7
122,2019,Jon Leuer,PF,29.0,DET,1.0,0.0,5.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
123,2019,Caris LeVert,SF,24.0,BRK,5.0,2.0,28.8,7.2,14.6,0.493,2.4,5.2,0.462,4.8,9.4,0.511,0.575,4.2,5.8,0.724,1.2,3.4,4.6,3.0,1.0,0.4,2.0,1.6,21.0
124,2019,Damian Lillard,PG,28.0,POR,16.0,16.0,40.6,8.6,20.6,0.418,3.7,9.9,0.373,4.9,10.8,0.459,0.508,5.9,7.1,0.833,0.5,4.3,4.8,6.6,1.7,0.3,3.8,2.5,26.9
125,2019,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
126,2019,Jeremy Lin,PG,30.0,TOR,8.0,0.0,3.4,0.3,1.1,0.222,0.1,0.3,0.5,0.1,0.9,0.143,0.278,0.5,0.5,1.0,0.0,0.4,0.4,0.5,0.1,0.0,0.6,0.3,1.1
127,2019,Shaun Livingston,PG,33.0,GSW,22.0,2.0,14.6,1.5,3.4,0.453,0.0,0.1,0.0,1.5,3.3,0.466,0.453,1.0,1.1,0.84,0.5,0.9,1.4,1.4,0.5,0.2,0.4,1.6,4.0
128,2019,Kevon Looney,C,22.0,GSW,21.0,1.0,20.6,3.0,4.4,0.688,0.0,0.0,,3.0,4.4,0.688,0.688,1.0,1.4,0.724,2.0,2.5,4.5,1.0,0.6,0.5,0.6,2.4,7.1
129,2019,Brook Lopez,C,30.0,MIL,15.0,15.0,29.2,4.1,8.9,0.455,1.5,5.0,0.293,2.6,3.9,0.661,0.537,1.6,1.9,0.828,0.8,4.7,5.5,1.4,0.4,1.9,0.7,3.1,11.2
130,2019,Kyle Lowry,PG,32.0,TOR,24.0,24.0,37.5,5.1,11.5,0.44,2.2,6.0,0.359,2.9,5.5,0.53,0.534,2.7,3.4,0.802,0.9,4.0,4.9,6.6,1.3,0.3,2.3,4.0,15.0
131,2019,Trey Lyles,PF,23.0,DEN,3.0,0.0,2.7,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.3,0.0
132,2019,Thon Maker,PF,21.0,DET,4.0,2.0,17.3,1.8,6.5,0.269,0.0,3.0,0.0,1.8,3.5,0.5,0.269,2.0,2.3,0.889,1.0,1.3,2.3,1.0,0.0,1.0,0.8,3.5,5.5
133,2019,Boban Marjanović,C,30.0,PHI,11.0,0.0,9.5,2.2,3.6,0.6,0.0,0.3,0.0,2.2,3.4,0.649,0.6,1.5,1.7,0.842,1.2,2.1,3.3,1.0,0.2,0.3,1.3,1.6,5.8
134,2019,Jarell Martin,PF,24.0,ORL,3.0,0.0,6.0,1.3,3.0,0.444,0.7,2.3,0.286,0.7,0.7,1.0,0.556,0.0,0.7,0.0,0.3,0.3,0.7,0.3,0.0,0.3,0.0,0.3,3.3
135,2019,Wesley Matthews,SG,32.0,IND,4.0,4.0,29.8,2.3,7.5,0.3,1.8,5.3,0.333,0.5,2.3,0.222,0.417,0.8,0.8,1.0,0.0,2.5,2.5,2.0,0.8,0.3,2.0,1.5,7.0
136,2019,Patrick McCaw,SG,23.0,TOR,11.0,0.0,4.4,0.1,0.5,0.2,0.1,0.3,0.333,0.0,0.2,0.0,0.3,0.2,0.2,1.0,0.2,0.1,0.3,0.4,0.2,0.0,0.1,0.4,0.5
137,2019,CJ McCollum,SG,27.0,POR,16.0,16.0,39.7,9.6,21.9,0.44,2.9,7.3,0.393,6.8,14.6,0.464,0.506,2.6,3.5,0.732,0.9,4.1,5.0,3.7,0.8,0.6,1.9,2.1,24.7
138,2019,T.J. McConnell,PG,26.0,PHI,9.0,0.0,8.3,1.3,3.0,0.444,0.0,0.0,,1.3,3.0,0.444,0.444,0.0,0.0,,0.1,0.6,0.7,1.2,0.2,0.1,0.1,0.4,2.7
139,2019,Doug McDermott,SF,27.0,IND,3.0,0.0,9.7,0.7,3.3,0.2,0.0,2.3,0.0,0.7,1.0,0.667,0.2,0.7,1.3,0.5,1.0,0.7,1.7,1.3,0.0,0.3,0.0,0.7,2.0
140,2019,Alfonzo McKinnie,SF,26.0,GSW,22.0,1.0,10.7,1.2,2.7,0.441,0.5,1.5,0.313,0.7,1.2,0.593,0.525,0.2,0.5,0.4,0.8,1.5,2.3,0.2,0.1,0.0,0.3,1.5,3.0
141,2019,Jodie Meeks,SG,31.0,TOR,14.0,0.0,4.7,0.6,2.1,0.31,0.1,0.9,0.154,0.5,1.1,0.438,0.345,0.1,0.2,0.667,0.0,0.6,0.6,0.1,0.3,0.1,0.2,0.5,1.6
142,2019,Khris Middleton,SF,27.0,MIL,15.0,15.0,34.3,5.6,13.4,0.418,2.7,6.1,0.435,2.9,7.3,0.404,0.517,3.1,3.5,0.885,0.6,5.7,6.3,4.4,0.6,0.0,1.9,2.9,16.9
143,2019,Malcolm Miller,SF,25.0,TOR,10.0,0.0,2.8,0.2,0.8,0.25,0.1,0.6,0.167,0.1,0.2,0.5,0.313,0.3,0.4,0.75,0.0,0.5,0.5,0.1,0.0,0.1,0.1,0.3,0.8
144,2019,Patty Mills,PG,30.0,SAS,7.0,0.0,21.7,2.0,6.1,0.326,0.4,3.1,0.136,1.6,3.0,0.524,0.36,0.9,1.4,0.6,0.1,2.0,2.1,3.6,1.0,0.1,0.4,1.3,5.3
145,2019,Paul Millsap,PF,33.0,DEN,14.0,14.0,33.5,5.2,11.1,0.468,0.9,2.7,0.316,4.4,8.4,0.517,0.506,3.4,4.4,0.77,1.7,5.0,6.7,0.8,0.9,1.1,1.3,3.4,14.6
146,2019,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
147,2019,Nikola Mirotić,PF,27.0,MIL,14.0,8.0,21.3,3.1,8.4,0.376,1.6,5.4,0.289,1.6,2.9,0.537,0.47,1.6,2.0,0.821,1.2,3.1,4.3,0.7,0.7,0.2,1.0,1.8,9.5
148,2019,Donovan Mitchell,SG,22.0,UTA,5.0,5.0,38.6,7.2,22.4,0.321,2.2,8.6,0.256,5.0,13.8,0.362,0.371,4.8,6.6,0.727,1.4,3.6,5.0,3.2,1.6,0.2,4.2,3.0,21.4
149,2019,Greg Monroe,C,28.0,PHI,10.0,1.0,9.0,1.6,4.0,0.4,0.1,0.4,0.25,1.5,3.6,0.417,0.413,0.7,0.9,0.778,1.4,1.7,3.1,0.4,0.5,0.3,0.4,1.1,4.0
150,2019,Eric Moreland,PF,27.0,TOR,8.0,0.0,3.5,0.1,0.3,0.5,0.0,0.0,,0.1,0.3,0.5,0.5,0.0,0.0,,0.3,1.5,1.8,0.4,0.0,0.0,0.0,0.6,0.3
151,2019,Marcus Morris,PF,29.0,BOS,9.0,4.0,28.2,4.6,8.8,0.519,2.0,4.4,0.45,2.6,4.3,0.59,0.633,2.6,3.4,0.742,1.3,6.8,8.1,1.2,0.1,0.6,0.8,2.4,13.7
152,2019,Markieff Morris,PF,29.0,OKC,5.0,0.0,11.8,1.0,3.2,0.313,0.4,1.4,0.286,0.6,1.8,0.333,0.375,1.4,1.8,0.778,0.8,1.8,2.6,1.0,0.2,0.6,0.4,1.8,3.8
153,2019,Monte Morris,PG,23.0,DEN,14.0,0.0,16.0,2.4,6.1,0.384,0.0,0.9,0.0,2.4,5.2,0.452,0.384,0.6,0.9,0.692,0.2,1.1,1.4,2.6,0.4,0.1,0.4,1.1,5.4
154,2019,Donatas Motiejūnas,PF,28.0,SAS,5.0,0.0,3.8,1.2,2.0,0.6,0.0,0.2,0.0,1.2,1.8,0.667,0.6,0.2,0.4,0.5,0.6,0.8,1.4,0.4,0.0,0.0,0.0,0.2,2.6
155,2019,Jamal Murray,PG,21.0,DEN,14.0,14.0,36.3,7.6,18.0,0.425,2.0,5.9,0.337,5.6,12.1,0.467,0.48,4.0,4.4,0.903,1.4,3.0,4.4,4.7,1.0,0.1,1.6,1.7,21.3
156,2019,Džanan Musa,SG,19.0,BRK,2.0,0.0,7.5,1.0,1.5,0.667,0.0,0.5,0.0,1.0,1.0,1.0,0.667,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.5,2.0,2.0
157,2019,Abdel Nader,SF,25.0,OKC,3.0,0.0,1.7,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7
158,2019,Shabazz Napier,PG,27.0,BRK,3.0,0.0,9.3,2.3,3.7,0.636,1.0,1.7,0.6,1.3,2.0,0.667,0.773,2.3,2.7,0.875,0.7,1.7,2.3,3.7,0.3,0.0,0.0,0.3,8.0
159,2019,Raul Neto,PG,26.0,UTA,3.0,0.0,6.7,0.3,2.0,0.167,0.0,0.3,0.0,0.3,1.7,0.2,0.167,0.0,0.0,,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.7,0.7
160,2019,Georges Niang,PF,25.0,UTA,5.0,0.0,11.0,1.8,4.4,0.409,0.8,2.6,0.308,1.0,1.8,0.556,0.5,0.0,0.0,,0.0,2.8,2.8,1.0,0.2,0.2,0.4,1.0,4.4
161,2019,Nerlens Noel,C,24.0,OKC,5.0,0.0,12.0,2.4,4.0,0.6,0.0,0.0,,2.4,4.0,0.6,0.6,0.0,0.4,0.0,2.2,1.6,3.8,0.0,0.4,0.6,0.8,1.8,4.8
162,2019,Royce O'Neale,SF,25.0,UTA,5.0,0.0,27.4,4.2,9.0,0.467,1.6,4.6,0.348,2.6,4.4,0.591,0.556,0.6,0.8,0.75,0.4,4.2,4.6,1.6,0.4,0.4,2.0,3.0,10.6
163,2019,Kyle O'Quinn,C,28.0,IND,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
164,2019,Semi Ojeleye,PF,24.0,BOS,6.0,0.0,5.7,0.7,1.5,0.444,0.5,0.8,0.6,0.2,0.7,0.25,0.611,0.3,0.3,1.0,0.2,0.2,0.3,0.3,0.0,0.0,0.2,0.8,2.2
165,2019,Zaza Pachulia,C,34.0,DET,2.0,0.0,11.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.5,1.0,0.5,0.5,4.0,4.5,0.0,0.0,0.0,0.5,1.5,2.5
166,2019,Chris Paul,PG,33.0,HOU,11.0,11.0,36.1,6.0,13.5,0.446,1.5,5.7,0.27,4.5,7.7,0.576,0.503,3.5,4.1,0.844,1.3,5.1,6.4,5.5,2.2,0.6,3.4,3.3,17.0
167,2019,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
168,2019,Theo Pinson,SG,23.0,BRK,3.0,0.0,7.3,1.0,2.7,0.375,1.0,2.3,0.429,0.0,0.3,0.0,0.563,0.0,0.0,,0.0,1.0,1.0,1.0,0.7,0.0,0.3,0.0,3.0
169,2019,Mason Plumlee,C,28.0,DEN,14.0,0.0,15.6,1.7,3.4,0.511,0.0,0.1,0.0,1.7,3.3,0.522,0.511,1.1,2.0,0.571,1.9,2.6,4.4,1.5,0.5,0.7,0.6,2.8,4.6
170,2019,Jakob Poeltl,C,23.0,SAS,7.0,7.0,25.3,3.3,5.1,0.639,0.0,0.1,0.0,3.3,5.0,0.657,0.639,0.7,1.3,0.556,3.6,4.1,7.7,1.7,0.3,0.7,0.4,3.7,7.3
171,2019,Quincy Pondexter,SF,30.0,SAS,5.0,0.0,2.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.4,0.0
172,2019,Norman Powell,SG,25.0,TOR,23.0,0.0,15.9,2.4,5.5,0.444,1.0,2.7,0.387,1.4,2.8,0.5,0.54,0.6,0.8,0.737,0.2,2.0,2.2,1.1,0.4,0.0,0.5,1.3,6.5
173,2019,JJ Redick,SG,34.0,PHI,12.0,12.0,31.3,4.5,10.3,0.435,3.0,7.3,0.414,1.5,3.1,0.486,0.581,1.4,1.7,0.85,0.2,1.3,1.5,1.6,0.1,0.3,1.8,2.7,13.4
174,2019,Austin Rivers,SG,26.0,HOU,10.0,0.0,21.5,2.7,6.2,0.435,1.6,3.5,0.457,1.1,2.7,0.407,0.565,0.4,0.6,0.667,0.2,1.9,2.1,1.0,0.5,0.1,0.8,3.1,7.4
175,2019,Glenn Robinson III,SF,25.0,DET,3.0,0.0,12.0,1.3,5.0,0.267,0.3,2.7,0.125,1.0,2.3,0.429,0.3,1.3,1.3,1.0,0.7,1.7,2.3,0.7,0.7,0.0,0.3,1.7,4.3
176,2019,Jerome Robinson,SG,21.0,LAC,5.0,0.0,9.2,1.0,2.8,0.357,0.6,1.2,0.5,0.4,1.6,0.25,0.464,1.0,1.0,1.0,0.4,0.8,1.2,1.4,0.4,0.0,0.2,0.8,3.6
177,2019,Terrence Ross,SG,27.0,ORL,5.0,0.0,29.2,4.0,10.8,0.37,2.4,7.0,0.343,1.6,3.8,0.421,0.481,2.8,3.4,0.824,0.2,3.4,3.6,1.4,1.2,0.4,2.0,2.0,13.2
178,2019,Terry Rozier,PG,24.0,BOS,9.0,0.0,18.0,2.1,6.6,0.322,0.9,3.8,0.235,1.2,2.8,0.44,0.39,1.3,1.8,0.75,0.4,3.9,4.3,1.9,0.4,0.2,1.1,1.7,6.4
179,2019,Ricky Rubio,PG,28.0,UTA,5.0,5.0,33.6,5.6,13.2,0.424,0.8,4.0,0.2,4.8,9.2,0.522,0.455,3.4,4.0,0.85,0.6,2.6,3.2,8.6,2.4,0.2,3.0,2.8,15.4
180,2019,D'Angelo Russell,PG,22.0,BRK,5.0,5.0,29.6,7.4,20.6,0.359,2.4,7.4,0.324,5.0,13.2,0.379,0.417,2.2,2.6,0.846,0.4,3.2,3.6,3.6,1.4,0.2,2.8,2.4,19.4
181,2019,Domantas Sabonis,C,22.0,IND,4.0,0.0,24.0,3.0,7.3,0.414,0.3,1.0,0.25,2.8,6.3,0.44,0.431,2.3,3.5,0.643,1.8,5.5,7.3,4.0,0.8,0.3,1.3,3.0,8.5
182,2019,Dennis Schröder,PG,25.0,OKC,5.0,0.0,30.2,5.0,11.0,0.455,1.2,4.0,0.3,3.8,7.0,0.543,0.509,2.6,3.6,0.722,0.4,2.8,3.2,3.4,0.8,0.0,1.2,2.2,13.8
183,2019,Mike Scott,PF,30.0,PHI,10.0,0.0,19.3,2.1,4.7,0.447,1.2,3.4,0.353,0.9,1.3,0.692,0.574,0.2,0.2,1.0,0.4,3.0,3.4,0.5,0.3,0.0,0.7,2.2,5.6
184,2019,Thabo Sefolosha,SF,34.0,UTA,4.0,0.0,10.5,0.5,3.5,0.143,0.3,2.0,0.125,0.3,1.5,0.167,0.179,0.0,0.0,,0.3,1.8,2.0,0.5,0.0,0.0,0.3,0.8,1.3
185,2019,Landry Shamet,SG,21.0,LAC,6.0,6.0,29.0,2.2,6.3,0.342,1.7,5.2,0.323,0.5,1.2,0.429,0.474,1.7,1.7,1.0,0.2,1.8,2.0,1.7,1.0,0.0,1.2,2.5,7.7
186,2019,Iman Shumpert,SG,28.0,HOU,8.0,0.0,13.6,1.3,3.3,0.385,1.0,2.8,0.364,0.3,0.5,0.5,0.538,0.1,0.5,0.25,0.1,1.4,1.5,0.3,0.1,0.0,0.4,1.3,3.6
187,2019,Pascal Siakam,PF,24.0,TOR,24.0,24.0,37.1,7.5,16.0,0.47,1.2,4.3,0.279,6.3,11.6,0.541,0.508,2.8,3.6,0.759,1.7,5.5,7.1,2.8,1.0,0.7,1.4,2.8,19.0
188,2019,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
189,2019,Ben Simmons,PG,22.0,PHI,12.0,12.0,35.1,6.0,9.7,0.621,0.0,0.0,,6.0,9.7,0.621,0.621,1.9,3.3,0.575,1.9,5.1,7.0,6.0,1.3,1.0,2.7,3.8,13.9
190,2019,Jonathon Simmons,SF,29.0,PHI,7.0,0.0,7.4,1.4,4.3,0.333,0.3,1.4,0.2,1.1,2.9,0.4,0.367,0.4,0.6,0.75,0.3,1.0,1.3,0.3,0.1,0.0,0.9,0.3,3.6
191,2019,Anfernee Simons,SG,19.0,POR,5.0,0.0,2.4,0.0,1.4,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.8,1.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.8
192,2019,Marcus Smart,SG,24.0,BOS,2.0,0.0,16.0,0.5,5.5,0.091,0.5,5.5,0.091,0.0,0.0,,0.136,2.0,3.0,0.667,2.0,0.0,2.0,2.0,1.5,0.0,1.5,1.5,3.5
193,2019,Ish Smith,PG,30.0,DET,4.0,0.0,20.3,2.5,9.5,0.263,0.3,1.8,0.143,2.3,7.8,0.29,0.276,0.8,1.0,0.75,0.3,2.5,2.8,3.5,0.8,0.3,1.0,2.0,6.0
194,2019,Zhaire Smith,SG,19.0,PHI,2.0,0.0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
195,2019,Tony Snell,SF,27.0,MIL,9.0,0.0,3.1,0.2,0.7,0.333,0.1,0.2,0.5,0.1,0.4,0.25,0.417,0.0,0.0,,0.2,0.1,0.3,0.0,0.1,0.1,0.1,0.3,0.6
196,2019,Edmond Sumner,PG,23.0,IND,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2019,Jayson Tatum,SF,20.0,BOS,9.0,9.0,32.8,5.4,12.4,0.438,1.1,3.4,0.323,4.3,9.0,0.481,0.482,3.2,4.3,0.744,0.8,5.9,6.7,1.9,1.1,0.8,2.0,2.3,15.2
198,2019,Garrett Temple,SG,32.0,LAC,6.0,0.0,10.5,0.5,1.8,0.273,0.2,1.2,0.143,0.3,0.7,0.5,0.318,1.2,1.7,0.7,0.2,1.0,1.2,0.3,0.5,0.2,0.3,1.3,2.3
199,2019,Daniel Theis,C,26.0,BOS,7.0,0.0,6.0,0.7,2.0,0.357,0.0,0.3,0.0,0.7,1.7,0.417,0.357,0.3,0.3,1.0,0.6,0.9,1.4,0.0,0.1,0.1,0.1,0.6,1.7
200,2019,Khyri Thomas,SG,22.0,DET,3.0,0.0,5.0,2.0,4.0,0.5,0.3,1.3,0.25,1.7,2.7,0.625,0.542,0.3,0.3,1.0,0.0,0.7,0.7,0.0,0.7,0.0,0.0,0.0,4.7
201,2019,Klay Thompson,SG,28.0,GSW,21.0,21.0,39.0,7.8,17.1,0.456,3.3,7.5,0.443,4.5,9.6,0.465,0.553,1.8,2.0,0.902,0.6,3.5,4.1,2.1,1.3,0.7,1.8,2.8,20.7
202,2019,Sindarius Thornwell,SG,24.0,LAC,4.0,0.0,3.0,0.5,1.5,0.333,0.3,0.8,0.333,0.3,0.8,0.333,0.417,0.0,0.0,,0.0,1.0,1.0,0.0,0.3,0.0,0.0,0.5,1.3
203,2019,P.J. Tucker,PF,33.0,HOU,11.0,11.0,38.7,3.6,8.0,0.455,2.4,5.2,0.456,1.3,2.8,0.452,0.602,1.7,2.1,0.826,1.7,5.7,7.5,1.7,1.7,0.7,0.7,3.2,11.4
204,2019,Evan Turner,PG,30.0,POR,16.0,0.0,15.3,0.9,2.9,0.326,0.1,0.1,1.0,0.9,2.8,0.311,0.337,0.8,0.9,0.8,0.8,3.7,4.5,2.2,0.2,0.2,0.8,1.4,2.7
205,2019,Myles Turner,C,22.0,IND,4.0,4.0,31.5,3.5,8.8,0.4,0.8,3.5,0.214,2.8,5.3,0.524,0.443,2.0,3.3,0.615,1.0,5.3,6.3,1.5,0.0,1.8,0.8,3.5,9.8
206,2019,Ekpe Udoh,C,31.0,UTA,2.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2019,Jarred Vanderbilt,PF,19.0,DEN,3.0,0.0,1.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0
208,2019,Fred VanVleet,PG,24.0,TOR,24.0,0.0,24.7,2.7,6.9,0.392,1.6,4.1,0.388,1.1,2.8,0.397,0.506,1.0,1.3,0.774,0.3,1.4,1.7,2.6,0.8,0.3,0.9,2.0,8.0
209,2019,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
210,2019,Nikola Vučević,C,28.0,ORL,5.0,5.0,29.4,4.2,11.6,0.362,0.6,2.6,0.231,3.6,9.0,0.4,0.388,2.2,2.8,0.786,1.8,6.2,8.0,3.0,0.4,1.0,2.6,2.4,11.2
211,2019,Lonnie Walker IV,SG,20.0,SAS,6.0,0.0,3.5,0.5,1.3,0.375,0.0,0.2,0.0,0.5,1.2,0.429,0.375,0.0,0.0,,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.0,1.0
212,2019,Tyrone Wallace,PG,24.0,LAC,2.0,0.0,5.5,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,1.0,1.5,0.667,0.0,0.5,0.5,1.5,0.0,0.0,0.5,1.0,2.0
213,2019,Brad Wanamaker,PG,29.0,BOS,4.0,0.0,4.3,0.8,1.8,0.429,0.3,0.3,1.0,0.5,1.5,0.333,0.5,0.8,1.0,0.75,0.0,0.0,0.0,0.8,0.5,0.0,0.5,0.0,2.5
214,2019,Russell Westbrook,PG,30.0,OKC,5.0,5.0,39.4,8.0,22.2,0.36,2.2,6.8,0.324,5.8,15.4,0.377,0.41,4.6,5.2,0.885,1.4,7.6,9.0,10.6,1.0,0.6,4.6,3.8,22.8
215,2019,Derrick White,PG,24.0,SAS,7.0,7.0,27.3,5.9,10.7,0.547,0.7,2.4,0.294,5.1,8.3,0.621,0.58,2.7,3.7,0.731,0.1,2.9,3.0,3.0,0.7,0.7,2.1,2.4,15.1
216,2019,Lou Williams,SG,32.0,LAC,6.0,0.0,29.3,7.5,17.3,0.433,1.0,3.0,0.333,6.5,14.3,0.453,0.462,5.7,6.8,0.829,1.0,1.8,2.8,7.7,0.8,0.2,3.0,2.3,21.7
217,2019,Robert Williams,C,21.0,BOS,3.0,0.0,4.3,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.7,0.7,1.0,0.3,2.0,2.3,0.0,0.0,0.0,0.0,0.3,1.3
218,2019,D.J. Wilson,PF,22.0,MIL,8.0,0.0,5.4,1.0,2.0,0.5,0.1,0.6,0.2,0.9,1.4,0.636,0.531,0.3,0.3,1.0,0.1,1.1,1.3,0.5,0.0,0.1,0.9,0.9,2.4
219,2019,Guerschon Yabusele,PF,23.0,BOS,4.0,0.0,3.5,0.5,1.0,0.5,0.0,0.3,0.0,0.5,0.8,0.667,0.5,1.0,1.8,0.571,0.3,0.3,0.5,0.3,0.0,0.3,0.3,0.8,2.0
